team1,team2,win,tie,lose
Sweden,Tunisia,0.71,0,0.29
Sweden,Turkey,0.272979,0.000000,0.727021
Sweden,United States,0.314113,0.000000,0.685887
Sweden,Uruguay,0.253087,0.000000,0.746913
Sweden,Uzbekistan,0.718951,0.000000,0.281049
Switzerland,Tunisia,0.842768,0.000000,0.157232
Switzerland,Turkey,0.508634,0.000000,0.491366
Switzerland,United States,0.558022,0.000000,0.441978
Switzerland,Uruguay,0.482977,0.000000,0.517023
Switzerland,Uzbekistan,0.875813,0.000000,0.124187
Tunisia,Turkey,0.161863,0.000000,0.838137
Tunisia,United States,0.190644,0.000000,0.809356
Tunisia,Uruguay,0.148415,0.000000,0.851585
Tunisia,Uzbekistan,0.568171,0.000000,0.431829
Turkey,United States,0.48,0,0.52
Turkey,Uruguay,0.474358,0.000000,0.525642
Turkey,Uzbekistan,0.872007,0.000000,0.127993
United States,Uruguay,0.425251,0.000000,0.574749
United States,Uzbekistan,0.848158,0.000000,0.151842
Uruguay,Uzbekistan,0.883034,0.000000,0.116966
